# {'par': {'k': 10; 'D': 0.1; 'v': 0.25; 'tau': 1.0; 'R': 0.9; 'label': '(v_0.25)'}; 'guess_range': ([-275; 24; 150]; [0; 100; 50]); 'tols': (1e-09; 0.05; 3)}
Sol_r,Sol_i,Guess,g(x),ier,msg,infodict,instances
-4.71,17.81,[-5.9 12. ],3.66205343881779e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.96763015,  0.25237251],
       [-0.25237251, -0.96763015]]), 'r': array([-3.23924522e+00,  5.40521571e-07, -3.23924524e+00]), 'qtf': array([-3.71790492e-17,  3.66186470e-15]), 'fvec': array([-8.88178420e-16, -3.55271368e-15])}",35
-5.984,22.99,[-5.9 16. ],3.9968028886505635e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.97407876,  0.22620913],
       [-0.22620913, -0.97407876]]), 'r': array([-3.21057236e+00,  7.22322650e-07, -3.21057226e+00]), 'qtf': array([ 9.04113298e-16, -3.89320080e-15]), 'fvec': array([0.00000000e+00, 3.99680289e-15])}",35
-5.984,-22.99,[ -5.9844622  -22.99348533],3.9968028886505635e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.97407876, -0.22620913],
       [ 0.22620913, -0.97407876]]), 'r': array([-3.21057236e+00,  5.26379302e-07, -3.21057201e+00]), 'qtf': array([9.04113298e-16, 3.89320080e-15]), 'fvec': array([ 0.00000000e+00, -3.99680289e-15])}",35
-7.147,28.25,[-7.89333333 26.        ],1.1693864493980878e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9784989 ,  0.20625205],
       [-0.20625205, -0.9784989 ]]), 'r': array([-3.18470152e+00,  7.27229070e-07, -3.18470153e+00]), 'qtf': array([-9.22909794e-15,  7.18124070e-15]), 'fvec': array([ 7.54951657e-15, -8.93035645e-15])}",40
-7.147,-28.25,[ -7.14687423 -28.25296768],1.1693864493980878e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9784989 , -0.20625205],
       [ 0.20625205, -0.9784989 ]]), 'r': array([-3.18470152e+00,  8.24391800e-07, -3.18470119e+00]), 'qtf': array([-9.22909794e-15, -7.18124070e-15]), 'fvec': array([7.54951657e-15, 8.93035645e-15])}",40
-8.222,33.57,[-9.88666667 28.        ],1.432144669219779e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98169397,  0.19046509],
       [-0.19046509, -0.98169397]]), 'r': array([-3.16184389e+00,  8.95733398e-07, -3.16184388e+00]), 'qtf': array([-9.62832893e-16,  1.42890443e-14]), 'fvec': array([-1.77635684e-15, -1.42108547e-14])}",40
-8.222,-33.57,[ -8.22191943 -33.57321033],1.432144669219779e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98169397, -0.19046509],
       [ 0.19046509, -0.98169397]]), 'r': array([-3.16184389e+00,  9.19079149e-07, -3.16184352e+00]), 'qtf': array([-9.62832893e-16, -1.42890443e-14]), 'fvec': array([-1.77635684e-15,  1.42108547e-14])}",40
-9.226,38.94,[-9.88666667 38.        ],3.898448201162683e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9840997 ,  0.17761692],
       [-0.17761692, -0.9840997 ]]), 'r': array([-3.14171209e+00,  1.03870836e-06, -3.14171202e+00]), 'qtf': array([-1.96182570e-15,  3.36884822e-15]), 'fvec': array([ 1.33226763e-15, -3.66373598e-15])}",35
-9.226,-38.94,[ -9.226496   -38.94483466],3.898448201162683e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9840997 , -0.17761692],
       [ 0.17761692, -0.9840997 ]]), 'r': array([-3.14171209e+00,  1.02192882e-06, -3.14171163e+00]), 'qtf': array([-1.96182570e-15, -3.36884822e-15]), 'fvec': array([1.33226763e-15, 3.66373598e-15])}",35
-10.17,-44.36,[-10.17272164 -44.3605756 ],8.981148454337477e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98597021, -0.16692137],
       [ 0.16692137, -0.98597021]]), 'r': array([-3.12392367e+00,  1.08151432e-06, -3.12392323e+00]), 'qtf': array([1.68983381e-16, 8.97955857e-15]), 'fvec': array([ 1.33226763e-15, -8.88178420e-15])}",41
-10.17,44.36,[-11.88  42.  ],8.981148454337477e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98597021,  0.16692137],
       [-0.16692137, -0.98597021]]), 'r': array([-3.12392367e+00,  1.22909183e-06, -3.12392361e+00]), 'qtf': array([ 1.68983381e-16, -8.97955857e-15]), 'fvec': array([1.33226763e-15, 8.88178420e-15])}",41
-11.07,49.81,[ 4.06666667 44.        ],1.0300572399251707e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98746264,  0.15785288],
       [-0.15785288, -0.98746264]]), 'r': array([-3.10811938e+00,  1.33768074e-06, -3.10811931e+00]), 'qtf': array([ 2.92788203e-15, -9.87569231e-15]), 'fvec': array([-1.33226763e-15,  1.02140518e-14])}",46
-11.07,-49.81,[-11.06962281 -49.81469456],1.0300572399251707e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98746264, -0.15785288],
       [ 0.15785288, -0.98746264]]), 'r': array([-3.10811938e+00,  1.24457108e-06, -3.10811889e+00]), 'qtf': array([2.92788203e-15, 9.87569231e-15]), 'fvec': array([-1.33226763e-15, -1.02140518e-14])}",46
-11.92,55.3,[-11.88  48.  ],1.2886241521445382e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98867891,  0.1500467 ],
       [-0.1500467 , -0.98867891]]), 'r': array([-3.09399138e+00,  1.48621944e-06, -3.09399125e+00]), 'qtf': array([-2.37145118e-15,  1.26661533e-14]), 'fvec': array([ 4.44089210e-16, -1.28785871e-14])}",40
-11.92,-55.3,[-11.92413056 -55.30257664],1.2886241521445382e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98867891, -0.1500467 ],
       [ 0.1500467 , -0.98867891]]), 'r': array([-3.09399138e+00,  1.35051158e-06, -3.09399083e+00]), 'qtf': array([-2.37145118e-15, -1.26661533e-14]), 'fvec': array([4.44089210e-16, 1.28785871e-14])}",40
-12.74,60.82,[-13.87333333  60.        ],1.3032713211584114e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98968779,  0.14324134],
       [-0.14324134, -0.98968779]]), 'r': array([-3.08128427e+00,  1.62020035e-06, -3.08128410e+00]), 'qtf': array([ 1.30320341e-14, -1.33047407e-16]), 'fvec': array([-1.28785871e-14,  1.99840144e-15])}",38
-12.74,-60.82,[-12.7417004  -60.82045078],1.3032713211584114e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98968779, -0.14324134],
       [ 0.14324134, -0.98968779]]), 'r': array([-3.08128427e+00,  1.47563442e-06, -3.08128366e+00]), 'qtf': array([1.30320341e-14, 1.33047407e-16]), 'fvec': array([-1.28785871e-14, -1.99840144e-15])}",38
-13.53,-66.37,[-13.52671577 -66.36519158],6.936895214610187e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99053723, -0.13724429],
       [ 0.13724429, -0.99053723]]), 'r': array([-3.06978838e+00,  1.61411512e-06, -3.06978778e+00]), 'qtf': array([ 3.66748448e-15, -5.88812982e-15]), 'fvec': array([-4.44089210e-15,  5.32907052e-15])}",43
-13.53,66.37,[-13.87333333  64.        ],6.936895214610187e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99053723,  0.13724429],
       [-0.13724429, -0.99053723]]), 'r': array([-3.06978838e+00,  1.76220677e-06, -3.06978824e+00]), 'qtf': array([3.66748448e-15, 5.88812982e-15]), 'fvec': array([-4.44089210e-15, -5.32907052e-15])}",43
-14.28,-71.93,[-14.28276032 -71.93417629],1.944919355667785e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99126164, -0.13191045],
       [ 0.13191045, -0.99126164]]), 'r': array([-3.05933180e+00,  1.81868210e-06, -3.05933125e+00]), 'qtf': array([-1.68245810e-15, -1.93762861e-14]), 'fvec': array([-8.88178420e-16,  1.94289029e-14])}",47
-14.28,71.93,[ 0.08 66.  ],1.944919355667785e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99126164,  0.13191045],
       [-0.13191045, -0.99126164]]), 'r': array([-3.05933180e+00,  1.82010075e-06, -3.05933175e+00]), 'qtf': array([-1.68245810e-15,  1.93762861e-14]), 'fvec': array([-8.88178420e-16, -1.94289029e-14])}",47
-15.01,-77.53,[-15.01280763 -77.52517951],1.464316409798054e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99188627, -0.12712837],
       [ 0.12712837, -0.99188627]]), 'r': array([-3.04977312e+00,  1.91080481e-06, -3.04977254e+00]), 'qtf': array([ 9.79833855e-15, -1.08818572e-14]), 'fvec': array([-1.11022302e-14,  9.54791801e-15])}",49
-15.01,77.53,[-15.86666667  64.        ],1.464316409798054e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99188627,  0.12712837],
       [-0.12712837, -0.99188627]]), 'r': array([-3.04977312e+00,  1.97602600e-06, -3.04977303e+00]), 'qtf': array([9.79833855e-15, 1.08818572e-14]), 'fvec': array([-1.11022302e-14, -9.54791801e-15])}",49
-15.72,-83.14,[-15.71935691 -83.13629446],4.47545209131181e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99243011, -0.12281077],
       [ 0.12281077, -0.99243011]]), 'r': array([-3.04099509e+00,  2.00540655e-06, -3.04099442e+00]), 'qtf': array([-1.72642179e-15,  4.12906033e-15]), 'fvec': array([ 2.22044605e-15, -3.88578059e-15])}",45
-15.72,83.14,[-17.86  82.  ],4.47545209131181e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99243011,  0.12281077],
       [-0.12281077, -0.99243011]]), 'r': array([-3.04099509e+00,  2.14942048e-06, -3.04099493e+00]), 'qtf': array([-1.72642179e-15, -4.12906033e-15]), 'fvec': array([2.22044605e-15, 3.88578059e-15])}",45
-16.4,-88.77,[-16.40453228 -88.76587297],4.3737714791252564e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99290763, -0.11888835],
       [ 0.11888835, -0.99290763]]), 'r': array([-3.03290002e+00,  2.14145792e-06, -3.03289933e+00]), 'qtf': array([ 1.28858495e-15, -4.17964422e-15]), 'fvec': array([-1.77635684e-15,  3.99680289e-15])}",51
-16.4,88.77,[-13.87333333  48.        ],4.3737714791252564e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99290763,  0.11888835],
       [-0.11888835, -0.99290763]]), 'r': array([-3.03290002e+00,  2.26612264e-06, -3.03289986e+00]), 'qtf': array([1.28858495e-15, 4.17964422e-15]), 'fvec': array([-1.77635684e-15, -3.99680289e-15])}",51
-17.07,-94.41,[-17.07015693 -94.41247919],2.553440549761851e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9933301 , -0.11530533],
       [ 0.11530533, -0.9933301 ]]), 'r': array([-3.02540605e+00,  2.25126561e-06, -3.02540539e+00]), 'qtf': array([-7.91154635e-15,  2.42778355e-14]), 'fvec': array([ 1.06581410e-14, -2.32036612e-14])}",49
-17.07,94.41,[-17.86  92.  ],2.553440549761851e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9933301 ,  0.11530533],
       [-0.11530533, -0.9933301 ]]), 'r': array([-3.02540605e+00,  2.41450776e-06, -3.02540593e+00]), 'qtf': array([-7.91154635e-15, -2.42778355e-14]), 'fvec': array([1.06581410e-14, 2.32036612e-14])}",49
-17.72,100.1,[-17.86  98.  ],9.14705197099063e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99370638,  0.11201623],
       [-0.11201623, -0.99370638]]), 'r': array([-3.01844417e+00,  2.53976615e-06, -3.01844397e+00]), 'qtf': array([ 1.90236514e-15, -8.94704234e-15]), 'fvec': array([-8.8817842e-16,  9.1038288e-15])}",10
-17.72,-100.1,[ -17.71780943 -100.07485338],9.14705197099063e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99370638, -0.11201623],
       [ 0.11201623, -0.99370638]]), 'r': array([-3.01844417e+00,  2.37669078e-06, -3.01844342e+00]), 'qtf': array([1.90236514e-15, 8.94704234e-15]), 'fvec': array([-8.8817842e-16, -9.1038288e-15])}",10
-23.96,-163.2,[ -23.9576858  -163.15338353],1.0448490499187028e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99614036, -0.08777458],
       [ 0.08777458, -0.99614036]]), 'r': array([-2.96475926e+00,  3.81356901e-06, -2.96475830e+00]), 'qtf': array([3.54104026e-15, 9.83015705e-15]), 'fvec': array([-2.66453526e-15, -1.01030295e-14])}",1
-23.96,163.2,[-17.86  70.  ],1.0448490499187028e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99614036,  0.08777458],
       [-0.08777458, -0.99614036]]), 'r': array([-2.96475926e+00,  3.94024167e-06, -2.96475898e+00]), 'qtf': array([ 3.54104026e-15, -9.83015705e-15]), 'fvec': array([-2.66453526e-15,  1.01030295e-14])}",1
-31.25,256.5,[-21.84666667  98.        ],3.972364949843991e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99754882,  0.06997387],
       [-0.06997387, -0.99754882]]), 'r': array([-2.92280903e+00,  5.99082072e-06, -2.92280869e+00]), 'qtf': array([3.00890283e-15, 3.96095296e-14]), 'fvec': array([-5.77315973e-15, -3.93018951e-14])}",1
-31.25,-256.5,[ -31.25286304 -256.54513569],3.972364949843991e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99754882, -0.06997387],
       [ 0.06997387, -0.99754882]]), 'r': array([-2.92280903e+00,  5.88340951e-06, -2.92280786e+00]), 'qtf': array([ 3.00890283e-15, -3.96095296e-14]), 'fvec': array([-5.77315973e-15,  3.93018951e-14])}",1
-67.77,1043.0,[-23.84  98.  ],7.235281798833554e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99939972,  0.03464394],
       [-0.03464394, -0.99939972]]), 'r': array([-2.83393954e+00,  2.28285826e-05, -2.83393883e+00]), 'qtf': array([-9.95774149e-15, -7.16643123e-14]), 'fvec': array([1.24344979e-14, 7.12763182e-14])}",1
-67.77,-1043.0,[  -67.76928703 -1043.45371109],7.235281798833554e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99939972, -0.03464394],
       [ 0.03464394, -0.99939972]]), 'r': array([-2.83393954e+00,  2.27035094e-05, -2.83393725e+00]), 'qtf': array([-9.95774149e-15,  7.16643123e-14]), 'fvec': array([ 1.24344979e-14, -7.12763182e-14])}",1
-76.9,-1323.0,[-11.88   6.  ],3.1340524285037884e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99952689, -0.03075717],
       [ 0.03075717, -0.99952689]]), 'r': array([-2.82376355e+00,  2.85913070e-05, -2.82376097e+00]), 'qtf': array([-4.57458706e-15,  3.13371855e-13]), 'fvec': array([ 1.42108547e-14, -3.13082893e-13])}",1
-76.9,1323.0,[ -76.89593215 1323.39118921],3.1340524285037884e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99952689,  0.03075717],
       [-0.03075717, -0.99952689]]), 'r': array([-2.82376355e+00,  2.87464191e-05, -2.82376274e+00]), 'qtf': array([-4.57458706e-15, -3.13371855e-13]), 'fvec': array([1.42108547e-14, 3.13082893e-13])}",1
