# {'par': {'k': 0; 'D': 0.1; 'v': 0.5; 'tau': 20.0; 'R': 0.5; 'label': '(tau_20)'}; 'guess_range': ([-275; 25; 75]; [0; 100; 20]); 'tols': (1e-09; 0.005; 3)}
Sol_r,Sol_i,Guess,g(x),ier,msg,infodict,instances
-0.4929,-29.87,[ -0.49287901 -29.86871329],1.722008236190431e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994989, -0.01001094],
       [ 0.01001094, -0.99994989]]), 'r': array([-7.49765116e+02,  3.37247090e-03, -7.49765024e+02]), 'qtf': array([ 3.25037662e-14, -1.72170145e-12]), 'fvec': array([-4.97379915e-14,  1.72128978e-12])}",6
-0.5409,-34.85,[ -0.54086123 -34.84543758],1.7018833518071777e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99995678, -0.00929715],
       [ 0.00929715, -0.99995678]]), 'r': array([-7.49178347e+02,  3.92916069e-03, -7.49178246e+02]), 'qtf': array([-5.49393630e-15,  1.70187448e-12]), 'fvec': array([ 2.13162821e-14, -1.70174985e-12])}",6
-0.5409,34.85,[ 5. 35.],1.7018833518071777e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99995678,  0.00929715],
       [-0.00929715, -0.99995678]]), 'r': array([-7.49178347e+02,  3.92514478e-03, -7.49178310e+02]), 'qtf': array([-5.49393630e-15, -1.70187448e-12]), 'fvec': array([2.13162821e-14, 1.70174985e-12])}",6
-0.5857,39.83,[ 9. 40.],1.57842874684104e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99996201,  0.00871654],
       [-0.00871654, -0.99996201]]), 'r': array([-7.48707663e+02,  4.47656122e-03, -7.48707635e+02]), 'qtf': array([ 7.05907741e-14, -1.57684947e-12]), 'fvec': array([-5.68434189e-14,  1.57740487e-12])}",5
-0.5857,-39.83,[ -0.58567282 -39.82568156],1.57842874684104e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99996201, -0.00871654],
       [ 0.00871654, -0.99996201]]), 'r': array([-7.48707663e+02,  4.48906030e-03, -7.48707557e+02]), 'qtf': array([7.05907741e-14, 1.57684947e-12]), 'fvec': array([-5.68434189e-14, -1.57740487e-12])}",5
-0.6279,44.81,[ 9. 45.],1.0664060582004449e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99996611,  0.00823234],
       [-0.00823234, -0.99996611]]), 'r': array([-7.48319291e+02,  5.02808091e-03, -7.48319264e+02]), 'qtf': array([2.67517879e-14, 1.06607046e-12]), 'fvec': array([-3.55271368e-14, -1.06581410e-12])}",5
-0.6279,-44.81,[ -0.62786903 -44.80879187],1.0664060582004449e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99996611, -0.00823234],
       [ 0.00823234, -0.99996611]]), 'r': array([-7.48319291e+02,  5.04898322e-03, -7.48319181e+02]), 'qtf': array([ 2.67517879e-14, -1.06607046e-12]), 'fvec': array([-3.55271368e-14,  1.06581410e-12])}",5
-0.6679,49.79,[17. 50.],1.2773244139231392e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99996942,  0.00782059],
       [-0.00782059, -0.99996942]]), 'r': array([-7.47991790e+02,  5.59937266e-03, -7.47991751e+02]), 'qtf': array([ 1.70944827e-14, -1.27721002e-12]), 'fvec': array([-7.10542736e-15,  1.27730465e-12])}",3
-0.6679,-49.79,[ -0.66785999 -49.79429503],1.2773244139231392e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99996942, -0.00782059],
       [ 0.00782059, -0.99996942]]), 'r': array([-7.47991790e+02,  5.58892232e-03, -7.47991663e+02]), 'qtf': array([1.70944827e-14, 1.27721002e-12]), 'fvec': array([-7.10542736e-15, -1.27730465e-12])}",3
-0.6703,50.11,[ 1. 50.],4.083653231303159e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9999696 ,  0.00779684],
       [-0.00779684, -0.9999696 ]]), 'r': array([-7.47972979e+02,  5.62744972e-03, -7.47972955e+02]), 'qtf': array([-1.73924546e-14,  4.07994779e-13]), 'fvec': array([ 1.42108547e-14, -4.08117984e-13])}",1
-0.6703,-50.11,[ -0.67029375 -50.10595981],4.083653231303159e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9999696 , -0.00779684],
       [ 0.00779684, -0.9999696 ]]), 'r': array([-7.47972979e+02,  5.63039163e-03, -7.47972867e+02]), 'qtf': array([-1.73924546e-14, -4.07994779e-13]), 'fvec': array([1.42108547e-14, 4.08117984e-13])}",1
-0.706,54.78,[13. 55.],1.2454782551400075e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997214,  0.00746482],
       [-0.00746482, -0.99997214]]), 'r': array([-7.47710754e+02,  6.14365675e-03, -7.47710730e+02]), 'qtf': array([-6.17701625e-15, -1.24394555e-13]), 'fvec': array([7.10542736e-15, 1.24344979e-13])}",4
-0.706,-54.78,[ -0.70595876 -54.78183496],1.2454782551400075e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997214, -0.00746482],
       [ 0.00746482, -0.99997214]]), 'r': array([-7.47710754e+02,  6.15633886e-03, -7.47710638e+02]), 'qtf': array([-6.17701625e-15,  1.24394555e-13]), 'fvec': array([ 7.10542736e-15, -1.24344979e-13])}",4
-0.7083,55.09,[ 1. 55.],8.604904289428018e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997229,  0.00744417],
       [-0.00744417, -0.99997229]]), 'r': array([-7.47694508e+02,  6.18246857e-03, -7.47694460e+02]), 'qtf': array([-2.91259785e-14, -8.59997358e-13]), 'fvec': array([3.55271368e-14, 8.59756710e-13])}",1
-0.7083,-55.09,[ -0.708283   -55.09361719],8.604904289428018e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997229, -0.00744417],
       [ 0.00744417, -0.99997229]]), 'r': array([-7.47694508e+02,  6.18692161e-03, -7.47694358e+02]), 'qtf': array([-2.91259785e-14,  8.59997358e-13]), 'fvec': array([ 3.55271368e-14, -8.59756710e-13])}",1
-0.7424,59.77,[17. 60.],5.7742271515097e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997441,  0.00715346],
       [-0.00715346, -0.99997441]]), 'r': array([-7.47466182e+02,  6.70031601e-03, -7.47466154e+02]), 'qtf': array([-3.58518473e-14,  4.52638373e-14]), 'fvec': array([ 3.55271368e-14, -4.55191440e-14])}",3
-0.7424,-59.77,[ -0.74241075 -59.77113591],5.7742271515097e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997441, -0.00715346],
       [ 0.00715346, -0.99997441]]), 'r': array([-7.47466182e+02,  6.71121838e-03, -7.47466049e+02]), 'qtf': array([-3.58518473e-14, -4.52638373e-14]), 'fvec': array([3.55271368e-14, 4.55191440e-14])}",3
-0.7446,-60.08,[ -0.74463902 -60.08302045],4.071574906769021e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997454, -0.00713527],
       [ 0.00713527, -0.99997454]]), 'r': array([-7.47451934e+02,  6.74559237e-03, -7.47451802e+02]), 'qtf': array([7.87863467e-14, 4.07081256e-12]), 'fvec': array([-4.97379915e-14, -4.07127110e-12])}",2
-0.7446,60.08,[ 1. 60.],4.071574906769021e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997454,  0.00713527],
       [-0.00713527, -0.99997454]]), 'r': array([-7.47451934e+02,  6.73490046e-03, -7.47451899e+02]), 'qtf': array([ 7.87863467e-14, -4.07081256e-12]), 'fvec': array([-4.97379915e-14,  4.07127110e-12])}",2
-0.7774,64.76,[25. 65.],2.572203959656738e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997635,  0.00687798],
       [-0.00687798, -0.99997635]]), 'r': array([-7.47250814e+02,  7.25503815e-03, -7.47250768e+02]), 'qtf': array([-3.48077885e-15,  2.57220160e-12]), 'fvec': array([-1.42108547e-14, -2.57216470e-12])}",1
-0.7774,-64.76,[ -0.77741253 -64.76197922],2.572203959656738e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997635, -0.00687798],
       [ 0.00687798, -0.99997635]]), 'r': array([-7.47250814e+02,  7.26798622e-03, -7.47250677e+02]), 'qtf': array([-3.48077885e-15, -2.57220160e-12]), 'fvec': array([-1.42108547e-14,  2.57216470e-12])}",1
-0.7796,-65.07,[ -0.77955581 -65.07395391],5.350617981162574e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997646, -0.00686182],
       [ 0.00686182, -0.99997646]]), 'r': array([-7.47238197e+02,  7.28966620e-03, -7.47238051e+02]), 'qtf': array([8.64501897e-14, 5.34991955e-12]), 'fvec': array([-4.97379915e-14, -5.35038680e-12])}",2
-0.7796,65.07,[ 1. 65.],5.350617981162574e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997646,  0.00686182],
       [-0.00686182, -0.99997646]]), 'r': array([-7.47238197e+02,  7.30237439e-03, -7.47238142e+02]), 'qtf': array([ 8.64501897e-14, -5.34991955e-12]), 'fvec': array([-4.97379915e-14,  5.35038680e-12])}",2
-0.8111,69.75,[25. 70.],3.541141852247505e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997801,  0.00663199],
       [-0.00663199, -0.99997801]]), 'r': array([-7.47059270e+02,  7.82000957e-03, -7.47059219e+02]), 'qtf': array([5.46788690e-14, 3.54071968e-12]), 'fvec': array([-7.81597009e-14, -3.54027918e-12])}",1
-0.8111,-69.75,[ -0.81112444 -69.75418798],3.541141852247505e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997801, -0.00663199],
       [ 0.00663199, -0.99997801]]), 'r': array([-7.47059270e+02,  7.81429700e-03, -7.47059116e+02]), 'qtf': array([ 5.46788690e-14, -3.54071968e-12]), 'fvec': array([-7.81597009e-14,  3.54027918e-12])}",1
-0.8132,70.07,[ 1. 70.],1.1457721935342207e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9999781 ,  0.00661748],
       [-0.00661748, -0.9999781 ]]), 'r': array([-7.47047976e+02,  7.85415821e-03, -7.47047943e+02]), 'qtf': array([ 1.46872501e-14, -1.14567805e-12]), 'fvec': array([-7.10542736e-15,  1.14575016e-12])}",2
-0.8132,-70.07,[ -0.81319176 -70.06624291],1.1457721935342207e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9999781 , -0.00661748],
       [ 0.00661748, -0.9999781 ]]), 'r': array([-7.47047976e+02,  7.84962118e-03, -7.47047839e+02]), 'qtf': array([1.46872501e-14, 1.14567805e-12]), 'fvec': array([-7.10542736e-15, -1.14575016e-12])}",2
-0.8437,74.75,[ 9. 75.],5.2317617362558215e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997945,  0.00641058],
       [-0.00641058, -0.99997945]]), 'r': array([-7.46887452e+02,  8.37451138e-03, -7.46887415e+02]), 'qtf': array([3.04114355e-14, 5.23167335e-12]), 'fvec': array([-6.39488462e-14, -5.23137089e-12])}",2
-0.8437,-74.75,[ -0.8436793  -74.74761672],5.2317617362558215e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997945, -0.00641058],
       [ 0.00641058, -0.99997945]]), 'r': array([-7.46887452e+02,  8.37147381e-03, -7.46887301e+02]), 'qtf': array([ 3.04114355e-14, -5.23167335e-12]), 'fvec': array([-6.39488462e-14,  5.23137089e-12])}",2
-0.8457,75.06,[ 1. 75.],2.3164673975539945e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997954,  0.00639746],
       [-0.00639746, -0.99997954]]), 'r': array([-7.46877289e+02,  8.40855525e-03, -7.46877256e+02]), 'qtf': array([ 3.61347254e-14, -2.31618555e-12]), 'fvec': array([-2.13162821e-14,  2.31636932e-12])}",1
-0.8457,-75.06,[ -0.84567821 -75.05974365],2.3164673975539945e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99997954, -0.00639746],
       [ 0.00639746, -0.99997954]]), 'r': array([-7.46877289e+02,  8.40678396e-03, -7.46877141e+02]), 'qtf': array([3.61347254e-14, 2.31618555e-12]), 'fvec': array([-2.13162821e-14, -2.31636932e-12])}",1
-0.8752,79.74,[25. 80.],3.6255512719013935e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998072,  0.0062099 ],
       [-0.0062099 , -0.99998072]]), 'r': array([-7.46732190e+02,  8.92516199e-03, -7.46732165e+02]), 'qtf': array([-2.96195454e-14,  3.62543028e-12]), 'fvec': array([ 7.10542736e-15, -3.62554431e-12])}",1
-0.8752,-79.74,[ -0.87518862 -79.74214407],3.6255512719013935e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998072, -0.0062099 ],
       [ 0.0062099 , -0.99998072]]), 'r': array([-7.46732190e+02,  8.93243563e-03, -7.46732047e+02]), 'qtf': array([-2.96195454e-14, -3.62543028e-12]), 'fvec': array([7.10542736e-15, 3.62554431e-12])}",1
-0.8771,80.05,[ 1. 80.],3.5599325642679265e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998079,  0.00619797],
       [-0.00619797, -0.99998079]]), 'r': array([-7.46723002e+02,  8.95919048e-03, -7.46722958e+02]), 'qtf': array([-5.04848141e-14,  3.55957457e-12]), 'fvec': array([ 2.84217094e-14, -3.55981911e-12])}",4
-0.8771,-80.05,[ -0.87712547 -80.05433608],3.5599325642679265e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998079, -0.00619797],
       [ 0.00619797, -0.99998079]]), 'r': array([-7.46723002e+02,  8.96774467e-03, -7.46722847e+02]), 'qtf': array([-5.04848141e-14, -3.55957457e-12]), 'fvec': array([2.84217094e-14, 3.55981911e-12])}",4
-0.9076,85.05,[ 1. 85.],1.4390839494128888e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9999819 ,  0.00601603],
       [-0.00601603, -0.9999819 ]]), 'r': array([-7.46582637e+02,  9.52397182e-03, -7.46582590e+02]), 'qtf': array([ 6.54932036e-14, -1.43759287e-12]), 'fvec': array([-5.68434189e-14,  1.43796086e-12])}",3
-0.9076,-85.05,[ -0.90762729 -85.04991875],1.4390839494128888e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9999819 , -0.00601603],
       [ 0.00601603, -0.9999819 ]]), 'r': array([-7.46582637e+02,  9.51449373e-03, -7.46582475e+02]), 'qtf': array([6.54932036e-14, 1.43759287e-12]), 'fvec': array([-5.68434189e-14, -1.43796086e-12])}",3
-0.9354,89.73,[25. 90.],2.0357173383117035e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998283,  0.00585922],
       [-0.00585922, -0.99998283]]), 'r': array([-7.46461938e+02,  1.00541547e-02, -7.46461882e+02]), 'qtf': array([-1.90329465e-14,  2.03562836e-12]), 'fvec': array([ 7.10542736e-15, -2.03570494e-12])}",1
-0.9354,-89.73,[ -0.93543578 -89.7340996 ],2.0357173383117035e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998283, -0.00585922],
       [ 0.00585922, -0.99998283]]), 'r': array([-7.46461938e+02,  1.00262746e-02, -7.46461764e+02]), 'qtf': array([-1.90329465e-14, -2.03562836e-12]), 'fvec': array([7.10542736e-15, 2.03570494e-12])}",1
-0.9373,90.05,[ 1. 90.],1.2735376009896215e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998289,  0.00584918],
       [-0.00584918, -0.99998289]]), 'r': array([-7.46454216e+02,  1.00804747e-02, -7.46454175e+02]), 'qtf': array([-4.90513851e-14, -1.17528472e-13]), 'fvec': array([4.97379915e-14, 1.17239551e-13])}",2
-0.9373,-90.05,[ -0.9372641 -90.046405 ],1.2735376009896215e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998289, -0.00584918],
       [ 0.00584918, -0.99998289]]), 'r': array([-7.46454216e+02,  1.00694303e-02, -7.46454057e+02]), 'qtf': array([-4.90513851e-14,  1.17528472e-13]), 'fvec': array([ 4.97379915e-14, -1.17239551e-13])}",2
-0.9661,95.04,[ 1. 95.],8.427647914676718e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998378,  0.00569547],
       [-0.00569547, -0.99998378]]), 'r': array([-7.46336153e+02,  1.06395139e-02, -7.46336107e+02]), 'qtf': array([8.04884342e-14, 8.38912454e-13]), 'fvec': array([-8.52651283e-14, -8.38440428e-13])}",3
-0.9661,-95.04,[ -0.96610555 -95.0437201 ],8.427647914676718e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998378, -0.00569547],
       [ 0.00569547, -0.99998378]]), 'r': array([-7.46336153e+02,  1.06219531e-02, -7.46335998e+02]), 'qtf': array([ 8.04884342e-14, -8.38912454e-13]), 'fvec': array([-8.52651283e-14,  8.38440428e-13])}",3
-0.9942,100.0,[  1. 100.],4.838801247430488e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998458,  0.00555323],
       [-0.00555323, -0.99998458]]), 'r': array([-7.46227114e+02,  1.11893276e-02, -7.46227087e+02]), 'qtf': array([-1.97656530e-14,  4.83876088e-12]), 'fvec': array([-7.10542736e-15, -4.83879603e-12])}",3
-0.9942,-100.0,[  -0.99421242 -100.0417991 ],4.838801247430488e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99998458, -0.00555323],
       [ 0.00555323, -0.99998458]]), 'r': array([-7.46227114e+02,  1.11838939e-02, -7.46226957e+02]), 'qtf': array([-1.97656530e-14, -4.83876088e-12]), 'fvec': array([-7.10542736e-15,  4.83879603e-12])}",3
